ticker,name,sector,sub_industry,group,fiscal_year,filing_date,accession_number,extraction_method,data_quality,mda_word_count,ai_keyword_hits,ai_density_per1k,speculative_hits,speculative_score,operational_hits,operational_score,spec_vs_oper_ratio,ai_density_2023,status
MDT,Medtronic,Health Care,Health Care Equipment,treatment,2021,2022-06-23,0001613103-22-000023,tenk_management_discussion,HIGH,11600.0,7.0,0.6034,1.0,0.0862,2.0,0.1724,0.5,0.2404,ok
MDT,Medtronic,Health Care,Health Care Equipment,treatment,2022,2023-06-22,0001613103-23-000040,tenk_management_discussion,HIGH,11093.0,7.0,0.631,0.0,0.0,1.0,0.0901,0.0,0.2404,ok
MDT,Medtronic,Health Care,Health Care Equipment,treatment,2023,2024-06-20,0001613103-24-000072,tenk_management_discussion,HIGH,10592.0,6.0,0.5665,0.0,0.0,0.0,0.0,0.0,0.2404,ok
MDT,Medtronic,Health Care,Health Care Equipment,treatment,2024,2025-06-20,0001613103-25-000091,tenk_management_discussion,HIGH,9961.0,6.0,0.6023,0.0,0.0,0.0,0.0,0.0,0.2404,ok
META,Meta Platforms,Communication Services,Interactive Media & Services,treatment,2018,2019-01-31,0001326801-19-000009,tenk_management_discussion,HIGH,8791.0,1.0,0.1138,1.0,0.1138,0.0,0.0,2.0,0.467,ok
META,Meta Platforms,Communication Services,Interactive Media & Services,treatment,2019,2020-01-30,0001326801-20-000013,tenk_management_discussion,HIGH,8782.0,2.0,0.2277,2.0,0.2277,0.0,0.0,2.0,0.467,ok
META,Meta Platforms,Communication Services,Interactive Media & Services,treatment,2020,2021-01-28,0001326801-21-000014,tenk_management_discussion,HIGH,9984.0,2.0,0.2003,2.0,0.2003,0.0,0.0,2.0,0.467,ok
META,Meta Platforms,Communication Services,Interactive Media & Services,treatment,2021,2022-02-03,0001326801-22-000018,tenk_management_discussion,HIGH,9721.0,2.0,0.2057,2.0,0.2057,0.0,0.0,2.0,0.467,ok
META,Meta Platforms,Communication Services,Interactive Media & Services,treatment,2022,2023-02-02,0001326801-23-000013,tenk_management_discussion,HIGH,10738.0,5.0,0.4656,3.0,0.2794,2.0,0.1863,1.5,0.467,ok
META,Meta Platforms,Communication Services,Interactive Media & Services,treatment,2023,2024-02-02,0001326801-24-000012,tenk_management_discussion,HIGH,9633.0,6.0,0.6229,4.0,0.4152,4.0,0.4152,1.0,0.467,ok
META,Meta Platforms,Communication Services,Interactive Media & Services,treatment,2024,2025-01-30,0001326801-25-000017,tenk_management_discussion,HIGH,8606.0,6.0,0.6972,3.0,0.3486,4.0,0.4648,0.75,0.467,ok
MU,Micron Technology,Information Technology,Semiconductors,middle,2018,2018-10-15,0000723125-18-000092,tenk_management_discussion,HIGH,6715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203,ok
MU,Micron Technology,Information Technology,Semiconductors,middle,2019,2019-10-17,0000723125-19-000094,tenk_management_discussion,HIGH,6256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203,ok
MU,Micron Technology,Information Technology,Semiconductors,middle,2020,2020-10-19,0000723125-20-000082,tenk_management_discussion,HIGH,6286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203,ok
MU,Micron Technology,Information Technology,Semiconductors,middle,2021,2021-10-08,0000723125-21-000065,tenk_management_discussion,HIGH,4725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203,ok
MU,Micron Technology,Information Technology,Semiconductors,middle,2022,2022-10-07,0000723125-22-000048,tenk_management_discussion,HIGH,4855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203,ok
MU,Micron Technology,Information Technology,Semiconductors,middle,2023,2023-10-06,0000723125-23-000054,tenk_management_discussion,HIGH,5583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203,ok
MU,Micron Technology,Information Technology,Semiconductors,middle,2024,2024-10-04,0000723125-24-000027,tenk_management_discussion,HIGH,5331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203,ok
MSFT,Microsoft,Information Technology,Systems Software,treatment,2018,2018-08-03,0001564590-18-019062,tenk_management_discussion,HIGH,9029.0,1.0,0.1108,0.0,0.0,1.0,0.1108,0.0,2.1371,ok
MSFT,Microsoft,Information Technology,Systems Software,treatment,2019,2019-08-01,0001564590-19-027952,tenk_management_discussion,HIGH,8600.0,1.0,0.1163,1.0,0.1163,1.0,0.1163,1.0,2.1371,ok
MSFT,Microsoft,Information Technology,Systems Software,treatment,2020,2020-07-30,0001564590-20-034944,tenk_management_discussion,HIGH,9008.0,1.0,0.111,1.0,0.111,1.0,0.111,1.0,2.1371,ok
MSFT,Microsoft,Information Technology,Systems Software,treatment,2021,2021-07-29,0001564590-21-039151,tenk_management_discussion,HIGH,7799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1371,ok
MSFT,Microsoft,Information Technology,Systems Software,treatment,2022,2022-07-28,0001564590-22-026876,tenk_management_discussion,HIGH,7707.0,1.0,0.1298,1.0,0.1298,0.0,0.0,2.0,2.1371,ok
MSFT,Microsoft,Information Technology,Systems Software,treatment,2023,2023-07-27,0000950170-23-035122,tenk_management_discussion,HIGH,7754.0,2.0,0.2579,0.0,0.0,1.0,0.129,0.0,2.1371,ok
MSFT,Microsoft,Information Technology,Systems Software,treatment,2024,2024-07-30,0000950170-24-087843,tenk_management_discussion,HIGH,7138.0,4.0,0.5604,1.0,0.1401,0.0,0.0,2.0,2.1371,ok
MRNA,Moderna,Health Care,Biotechnology,treatment,2018,2019-04-25,0001682852-19-000013,full_text_fallback,LOW,15764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929,ok
MRNA,Moderna,Health Care,Biotechnology,treatment,2019,2020-02-27,0001682852-20-000006,tenk_management_discussion,HIGH,9765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929,ok
MRNA,Moderna,Health Care,Biotechnology,treatment,2020,2021-02-26,0001682852-21-000006,tenk_management_discussion,HIGH,10974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929,ok
MRNA,Moderna,Health Care,Biotechnology,treatment,2021,2022-02-25,0001682852-22-000012,tenk_management_discussion,HIGH,7800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929,ok
MRNA,Moderna,Health Care,Biotechnology,treatment,2022,2023-02-24,0001682852-23-000011,tenk_management_discussion,HIGH,7491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929,ok
MRNA,Moderna,Health Care,Biotechnology,treatment,2023,2024-02-23,0001682852-24-000015,tenk_management_discussion,HIGH,7797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929,ok
MRNA,Moderna,Health Care,Biotechnology,treatment,2024,2025-02-21,0001682852-25-000022,tenk_management_discussion,HIGH,7295.0,1.0,0.1371,1.0,0.1371,0.0,0.0,2.0,0.1929,ok
MSI,Motorola Solutions,Information Technology,Communications Equipment,treatment,2018,2019-02-15,0000068505-19-000006,tenk_management_discussion,HIGH,12193.0,2.0,0.164,0.0,0.0,0.0,0.0,0.0,0.5945,ok
MSI,Motorola Solutions,Information Technology,Communications Equipment,treatment,2019,2020-02-14,0000068505-20-000006,tenk_management_discussion,HIGH,12139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5945,ok
MSI,Motorola Solutions,Information Technology,Communications Equipment,treatment,2020,2021-02-12,0000068505-21-000008,tenk_management_discussion,HIGH,12057.0,2.0,0.1659,1.0,0.0829,2.0,0.1659,0.5,0.5945,ok
MSI,Motorola Solutions,Information Technology,Communications Equipment,treatment,2021,2022-02-16,0000068505-22-000010,tenk_management_discussion,HIGH,12067.0,4.0,0.3315,1.0,0.0829,2.0,0.1657,0.5,0.5945,ok
MSI,Motorola Solutions,Information Technology,Communications Equipment,treatment,2022,2023-02-16,0000068505-23-000015,tenk_management_discussion,HIGH,12462.0,3.0,0.2407,1.0,0.0802,1.0,0.0802,1.0,0.5945,ok
MSI,Motorola Solutions,Information Technology,Communications Equipment,treatment,2023,2024-02-15,0000068505-24-000008,tenk_management_discussion,HIGH,11428.0,4.0,0.35,0.0,0.0,1.0,0.0875,0.0,0.5945,ok
MSI,Motorola Solutions,Information Technology,Communications Equipment,treatment,2024,2025-02-14,0000068505-25-000012,tenk_management_discussion,HIGH,11712.0,4.0,0.3415,0.0,0.0,1.0,0.0854,0.0,0.5945,ok
MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,middle,2018,2019-02-22,0001564590-19-003885,tenk_management_discussion,HIGH,12623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,ok
MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,middle,2019,2020-02-18,0001564590-20-004992,tenk_management_discussion,HIGH,8896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,ok
MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,middle,2020,2021-02-12,0001564590-21-005811,tenk_management_discussion,HIGH,8901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,ok
MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,middle,2021,2022-02-11,0001564590-22-004803,tenk_management_discussion,HIGH,11581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,ok
MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,middle,2022,2023-02-10,0001408198-23-000011,tenk_management_discussion,HIGH,9560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,ok
MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,middle,2023,2024-02-09,0001408198-24-000030,tenk_management_discussion,HIGH,9852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,ok
MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,middle,2024,2025-02-07,0001408198-25-000053,tenk_management_discussion,HIGH,10159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,ok
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,treatment,2018,2019-02-22,0001120193-19-000002,tenk_management_discussion,HIGH,13977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142,ok
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,treatment,2019,2020-02-25,0001120193-20-000004,tenk_management_discussion,HIGH,12335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142,ok
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,treatment,2020,2021-02-23,0001120193-21-000011,tenk_management_discussion,HIGH,12053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142,ok
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,treatment,2021,2022-02-23,0001120193-22-000007,tenk_management_discussion,HIGH,11116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142,ok
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,treatment,2022,2023-02-23,0001120193-23-000014,tenk_management_discussion,HIGH,11399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142,ok
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,treatment,2023,2024-02-21,0001120193-24-000006,tenk_management_discussion,HIGH,11189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142,ok
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,treatment,2024,2025-02-21,0001120193-25-000008,tenk_management_discussion,HIGH,12125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142,ok
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",middle,2018,2019-06-18,0001564590-19-022779,tenk_management_discussion,HIGH,11614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844,ok
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",middle,2019,2020-06-15,0001564590-20-029349,tenk_management_discussion,HIGH,11145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844,ok
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",middle,2020,2021-06-21,0001564590-21-033645,tenk_management_discussion,HIGH,10177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844,ok
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",middle,2021,2022-06-16,0000950170-22-011708,tenk_management_discussion,HIGH,9545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844,ok
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",middle,2022,2023-06-14,0000950170-23-027948,tenk_management_discussion,HIGH,9557.0,1.0,0.1046,0.0,0.0,1.0,0.1046,0.0,0.1844,ok
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",middle,2023,2024-06-10,0000950170-24-071327,tenk_management_discussion,HIGH,8848.0,1.0,0.113,0.0,0.0,0.0,0.0,0.0,0.1844,ok
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",middle,2024,2025-06-09,0000950170-25-083705,tenk_management_discussion,HIGH,8150.0,1.0,0.1227,1.0,0.1227,1.0,0.1227,1.0,0.1844,ok
NWSA,News Corp (Class A),Communication Services,Publishing,treatment,2018,2018-08-15,0001193125-18-249117,tenk_management_discussion,HIGH,21731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891,ok
NWSA,News Corp (Class A),Communication Services,Publishing,treatment,2019,2019-08-13,0001193125-19-219463,tenk_management_discussion,HIGH,15667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891,ok
NWSA,News Corp (Class A),Communication Services,Publishing,treatment,2020,2020-08-11,0001564708-20-000022,tenk_management_discussion,HIGH,18313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891,ok
NWSA,News Corp (Class A),Communication Services,Publishing,treatment,2021,2021-08-10,0001564708-21-000029,tenk_management_discussion,HIGH,15401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891,ok
NWSA,News Corp (Class A),Communication Services,Publishing,treatment,2022,2022-08-12,0001564708-22-000265,tenk_management_discussion,HIGH,16367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891,ok
NWSA,News Corp (Class A),Communication Services,Publishing,treatment,2023,2023-08-15,0001564708-23-000368,tenk_management_discussion,HIGH,15654.0,3.0,0.1916,3.0,0.1916,0.0,0.0,2.0,0.3891,ok
NWSA,News Corp (Class A),Communication Services,Publishing,treatment,2024,2024-08-13,0001564708-24-000408,tenk_management_discussion,HIGH,13984.0,3.0,0.2145,3.0,0.2145,0.0,0.0,2.0,0.3891,ok
NWS,News Corp (Class B),Communication Services,Publishing,treatment,2018,2018-08-15,0001193125-18-249117,tenk_management_discussion,HIGH,21731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891,ok
NWS,News Corp (Class B),Communication Services,Publishing,treatment,2019,2019-08-13,0001193125-19-219463,tenk_management_discussion,HIGH,15667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891,ok
NWS,News Corp (Class B),Communication Services,Publishing,treatment,2020,2020-08-11,0001564708-20-000022,tenk_management_discussion,HIGH,18313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891,ok
NWS,News Corp (Class B),Communication Services,Publishing,treatment,2021,2021-08-10,0001564708-21-000029,tenk_management_discussion,HIGH,15401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891,ok
NWS,News Corp (Class B),Communication Services,Publishing,treatment,2022,2022-08-12,0001564708-22-000265,tenk_management_discussion,HIGH,16367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891,ok
NWS,News Corp (Class B),Communication Services,Publishing,treatment,2023,2023-08-15,0001564708-23-000368,tenk_management_discussion,HIGH,15654.0,3.0,0.1916,3.0,0.1916,0.0,0.0,2.0,0.3891,ok
NWS,News Corp (Class B),Communication Services,Publishing,treatment,2024,2024-08-13,0001564708-24-000408,tenk_management_discussion,HIGH,13984.0,3.0,0.2145,3.0,0.2145,0.0,0.0,2.0,0.3891,ok
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,control,2018,2019-02-26,0000073124-19-000088,tenk_management_discussion,HIGH,27541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,control,2019,2020-02-25,0000073124-20-000101,tenk_management_discussion,HIGH,28863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,control,2020,2021-02-23,0000073124-21-000071,tenk_management_discussion,HIGH,30669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,control,2021,2022-02-28,0000073124-22-000071,tenk_management_discussion,HIGH,29262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,control,2022,2023-02-28,0000073124-23-000049,tenk_management_discussion,HIGH,29885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,control,2023,2024-02-27,0000073124-24-000073,tenk_management_discussion,HIGH,28506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,control,2024,2025-02-24,0000073124-25-000105,tenk_management_discussion,HIGH,26314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
NOC,Northrop Grumman,Industrials,Aerospace & Defense,middle,2018,2019-01-31,0001133421-19-000007,tenk_management_discussion,HIGH,9496.0,4.0,0.4212,0.0,0.0,1.0,0.1053,0.0,0.0552,ok
NOC,Northrop Grumman,Industrials,Aerospace & Defense,middle,2019,2020-01-30,0001133421-20-000006,tenk_management_discussion,HIGH,7869.0,2.0,0.2542,0.0,0.0,0.0,0.0,0.0,0.0552,ok
NOC,Northrop Grumman,Industrials,Aerospace & Defense,middle,2020,2021-01-28,0001133421-21-000006,tenk_management_discussion,HIGH,9691.0,2.0,0.2064,0.0,0.0,1.0,0.1032,0.0,0.0552,ok
NOC,Northrop Grumman,Industrials,Aerospace & Defense,middle,2021,2022-01-27,0001133421-22-000004,tenk_management_discussion,HIGH,9818.0,3.0,0.3056,0.0,0.0,1.0,0.1019,0.0,0.0552,ok
NOC,Northrop Grumman,Industrials,Aerospace & Defense,middle,2022,2023-01-26,0001133421-23-000006,tenk_management_discussion,HIGH,10459.0,2.0,0.1912,0.0,0.0,0.0,0.0,0.0,0.0552,ok
NOC,Northrop Grumman,Industrials,Aerospace & Defense,middle,2023,2024-01-25,0001133421-24-000006,tenk_management_discussion,HIGH,9760.0,1.0,0.1025,0.0,0.0,0.0,0.0,0.0,0.0552,ok
NOC,Northrop Grumman,Industrials,Aerospace & Defense,middle,2024,2025-01-30,0001133421-25-000006,tenk_management_discussion,HIGH,9946.0,1.0,0.1005,0.0,0.0,0.0,0.0,0.0,0.0552,ok
NVDA,Nvidia,Information Technology,Semiconductors,treatment,2018,2019-02-21,0001045810-19-000023,tenk_management_discussion,HIGH,6830.0,12.0,1.757,2.0,0.2928,6.0,0.8785,0.3333,2.7129,ok
NVDA,Nvidia,Information Technology,Semiconductors,treatment,2019,2020-02-20,0001045810-20-000010,tenk_management_discussion,HIGH,4926.0,7.0,1.421,0.0,0.0,1.0,0.203,0.0,2.7129,ok
NVDA,Nvidia,Information Technology,Semiconductors,treatment,2020,2021-02-26,0001045810-21-000010,tenk_management_discussion,HIGH,6004.0,9.0,1.499,6.0,0.9993,2.0,0.3331,2.0,2.7129,ok
NVDA,Nvidia,Information Technology,Semiconductors,treatment,2021,2022-03-18,0001045810-22-000036,tenk_management_discussion,HIGH,6000.0,9.0,1.5,3.0,0.5,4.0,0.6667,0.75,2.7129,ok
NVDA,Nvidia,Information Technology,Semiconductors,treatment,2022,2023-02-24,0001045810-23-000017,tenk_management_discussion,HIGH,5502.0,9.0,1.6358,0.0,0.0,3.0,0.5453,0.0,2.7129,ok
NVDA,Nvidia,Information Technology,Semiconductors,treatment,2023,2024-02-21,0001045810-24-000029,tenk_management_discussion,HIGH,5754.0,17.0,2.9545,1.0,0.1738,8.0,1.3903,0.125,2.7129,ok
NVDA,Nvidia,Information Technology,Semiconductors,treatment,2024,2025-02-26,0001045810-25-000023,tenk_management_discussion,HIGH,5421.0,16.0,2.9515,0.0,0.0,5.0,0.9223,0.0,2.7129,ok
NXPI,NXP Semiconductors,Information Technology,Semiconductors,control,2018,,,year_not_found,FAILED,,,,,,,,,0.019,not_found
NXPI,NXP Semiconductors,Information Technology,Semiconductors,control,2019,2020-02-27,0001413447-20-000009,tenk_management_discussion,HIGH,7836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,ok
NXPI,NXP Semiconductors,Information Technology,Semiconductors,control,2020,2021-02-25,0001413447-21-000011,tenk_management_discussion,HIGH,8195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,ok
NXPI,NXP Semiconductors,Information Technology,Semiconductors,control,2021,2022-02-24,0001413447-22-000008,tenk_management_discussion,HIGH,8513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,ok
NXPI,NXP Semiconductors,Information Technology,Semiconductors,control,2022,2023-03-01,0001413447-23-000006,tenk_management_discussion,HIGH,9174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,ok
NXPI,NXP Semiconductors,Information Technology,Semiconductors,control,2023,2024-02-22,0001413447-24-000013,tenk_management_discussion,HIGH,8230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,ok
NXPI,NXP Semiconductors,Information Technology,Semiconductors,control,2024,2025-02-20,0001413447-25-000019,tenk_management_discussion,HIGH,8066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,ok
ON,ON Semiconductor,Information Technology,Semiconductors,control,2018,2019-02-20,0001193125-19-045025,tenk_management_discussion,HIGH,12495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608,ok
ON,ON Semiconductor,Information Technology,Semiconductors,control,2019,2020-02-19,0001193125-20-041751,tenk_management_discussion,HIGH,10634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608,ok
ON,ON Semiconductor,Information Technology,Semiconductors,control,2020,2021-02-16,0001628280-21-002219,tenk_management_discussion,HIGH,10389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608,ok
ON,ON Semiconductor,Information Technology,Semiconductors,control,2021,2022-02-14,0001628280-22-002416,tenk_management_discussion,HIGH,7485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608,ok
ON,ON Semiconductor,Information Technology,Semiconductors,control,2022,2023-02-06,0001628280-23-002350,tenk_management_discussion,HIGH,5902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608,ok
ON,ON Semiconductor,Information Technology,Semiconductors,control,2023,2024-02-05,0001628280-24-003201,tenk_management_discussion,HIGH,5949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608,ok
ON,ON Semiconductor,Information Technology,Semiconductors,control,2024,2025-02-10,0001628280-25-004557,tenk_management_discussion,HIGH,5395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608,ok
ORCL,Oracle Corporation,Information Technology,Application Software,middle,2018,2019-06-21,0001564590-19-023119,tenk_management_discussion,HIGH,12813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216,ok
ORCL,Oracle Corporation,Information Technology,Application Software,middle,2019,2020-06-22,0001564590-20-030125,tenk_management_discussion,HIGH,12467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216,ok
ORCL,Oracle Corporation,Information Technology,Application Software,middle,2020,2021-06-21,0001564590-21-033616,tenk_management_discussion,HIGH,12146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216,ok
ORCL,Oracle Corporation,Information Technology,Application Software,middle,2021,2022-06-21,0001564590-22-023675,tenk_management_discussion,HIGH,12197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216,ok
ORCL,Oracle Corporation,Information Technology,Application Software,middle,2022,2023-06-20,0000950170-23-028914,tenk_management_discussion,HIGH,11920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216,ok
